building_id,address,num_violations
45714,"2114 AQUEDUCT AVENUE EAST, BRONX NY 10453",3
388713,"407 WASHINGTON AVENUE, BROOKLYN NY 11238",3
57798,"1259 COLLEGE AVENUE, BRONX NY 10456",3
285037,"446 EAST 98 STREET, BROOKLYN NY 11212",3
128913,"160 4 AVENUE, BROOKLYN NY 11217",3
371678,"109 SOMERS STREET, BROOKLYN NY 11233",3
320141,"4011 KINGS HIGHWAY, BROOKLYN NY 11234",3
587432,"104-25 195 STREET, QUEENS NY 11412",3
59735,"2104 CROSS BRONX EXPRESSWAY, BRONX NY 10472",3
6192,"189 AUDUBON AVENUE, MANHATTAN NY 10033",3
65690,"920 EAST 174 STREET, BRONX NY 10460",3
80103,"815 GERARD AVENUE, BRONX NY 10451",3
42579,"584 WEST 152 STREET, MANHATTAN NY 10031",3
363029,"181 ROCKAWAY PARKWAY, BROOKLYN NY 11212",3
19412,"311 EAST 111 STREET, MANHATTAN NY 10029",3
187425,"819 AVENUE C, BROOKLYN NY 11218",3
289625,"650 EMPIRE BOULEVARD, BROOKLYN NY 11213",3
147063,"205 30 STREET, BROOKLYN NY 11232",3
287490,"1014 EASTERN PARKWAY, BROOKLYN NY 11213",3
10130,"101 DELANCEY STREET, MANHATTAN NY 10002",3
807021,"2429 VALENTINE AVENUE, BRONX NY 10458",3
59921,"2311 CROTONA AVENUE, BRONX NY 10458",3
214719,"1830 BROOKLYN AVENUE, BROOKLYN NY 11210",3
212823,"3110 BRIGHTON 7 STREET, BROOKLYN NY 11235",3
809062,"709 OCEAN AVENUE, BROOKLYN NY 11226",3
804679,"158 EAST 119 STREET, MANHATTAN NY 10035",3
96942,"3967 MONTICELLO AVENUE, BRONX NY 10466",3
88751,"1115 JEROME AVENUE, BRONX NY 10452",3
372444,"374 SOUTH 5 STREET, BROOKLYN NY 11211",3
89501,"928 KELLY STREET, BRONX NY 10459",3
89512,"997 KELLY STREET, BRONX NY 10459",3
379130,"271 SULLIVAN PLACE, BROOKLYN NY 11225",3
372110,"218 SOUTH 3 STREET, BROOKLYN NY 11211",3
42918,"574 WEST 161 STREET, MANHATTAN NY 10032",3
315844,"30 IRVING AVENUE, BROOKLYN NY 11237",3
66378,"108 EAST 182 STREET, BRONX NY 10453",3
458160,"71-15 65 STREET, QUEENS NY 11385",3
45460,"1944 ANDREWS AVENUE, BRONX NY 10453",3
120814,"1755 WEEKS AVENUE, BRONX NY 10457",3
52169,"1404 BRONX RIVER AVENUE, BRONX NY 10472",3
82085,"1212 GRANT AVENUE, BRONX NY 10456",3
339764,"236 MONTGOMERY STREET, BROOKLYN NY 11225",3
200650,"165 BAY 11 STREET, BROOKLYN NY 11228",3
811353,"22-20 CORNAGA AVENUE, QUEENS NY 11691",3
150042,"1472 43 STREET, BROOKLYN NY 11219",3
104258,"1095 PROSPECT AVENUE, BRONX NY 10459",3
450374,"66-51 60 PLACE, QUEENS NY 11385",3
315736,"166 IRVING AVENUE, BROOKLYN NY 11237",3
806973,"2045 STORY AVENUE, BRONX NY 10473",3
282631,"300 EAST 93 STREET, BROOKLYN NY 11212",3
56103,"2124 CHATTERTON AVENUE, BRONX NY 10472",3
741274,"30 GRANDVIEW AVENUE, STATEN ISLAND NY 10303",3
140009,"5512 15 AVENUE, BROOKLYN NY 11219",3
380286,"81 SUTTON STREET, BROOKLYN NY 11222",3
28956,"98 VERMILYEA AVENUE, MANHATTAN NY 10034",3
70507,"775 EAST 225 STREET, BRONX NY 10466",3
166241,"1751 67 STREET, BROOKLYN NY 11204",3
567813,"89-20 161 STREET, QUEENS NY 11432",3
77294,"900 EVERGREEN AVENUE, BRONX NY 10473",3
809620,"244 SUMPTER STREET, BROOKLYN NY 11233",3
363218,"466 ROCKAWAY PARKWAY, BROOKLYN NY 11212",3
374989,"751 ST MARKS AVENUE, BROOKLYN NY 11216",3
96819,"1848 MONROE AVENUE, BRONX NY 10457",3
87532,"3511 HULL AVENUE, BRONX NY 10467",3
217287,"1040 CARROLL STREET, BROOKLYN NY 11225",3
128641,"392 3 STREET, BROOKLYN NY 11215",3
45744,"2525 AQUEDUCT AVENUE WEST, BRONX NY 10468",3
81856,"2615 GRAND CONCOURSE, BRONX NY 10468",3
518770,"87-11 107 STREET, QUEENS NY 11418",3
220774,"2302 CLARENDON ROAD, BROOKLYN NY 11226",3
362864,"1351 ROCKAWAY PARKWAY, BROOKLYN NY 11236",3
525945,"87-60 113 STREET, QUEENS NY 11418",3
390390,"1826 WEST 3 STREET, BROOKLYN NY 11223",3
740832,"303 GORDON STREET, STATEN ISLAND NY 10304",3
411574,"30-49 CRESCENT STREET, QUEENS NY 11102",3
809570,"649 STERLING PLACE, BROOKLYN NY 11238",3
111431,"1304 REV JAMES POLITE AVENUE, BRONX NY 10459",3
97534,"2261 MORRIS AVENUE, BRONX NY 10453",3
199168,"57 BARTLETT STREET, BROOKLYN NY 11206",3
116438,"1291 UNION AVENUE, BRONX NY 10459",3
218263,"1600 CATON AVENUE, BROOKLYN NY 11226",3
1172,"2051 2 AVENUE, MANHATTAN NY 10029",3
20136,"212 EAST 119 STREET, MANHATTAN NY 10035",3
19214,"169 EAST 109 STREET, MANHATTAN NY 10029",3
155392,"1173 52 STREET, BROOKLYN NY 11219",3
193229,"209 AVENUE P, BROOKLYN NY 11204",3
322448,"802 LAFAYETTE AVENUE, BROOKLYN NY 11221",3
42923,"654 WEST 161 STREET, MANHATTAN NY 10032",3
144067,"8675 19 AVENUE, BROOKLYN NY 11214",3
100159,"1201 OGDEN AVENUE, BRONX NY 10452",3
60342,"1963 DALY AVENUE, BRONX NY 10460",3
41677,"60 WEST 142 STREET, MANHATTAN NY 10037",3
347656,"395 OCEAN AVENUE, BROOKLYN NY 11226",3
469268,"35-47 72 STREET, QUEENS NY 11372",3
101369,"4726 PARK AVENUE, BRONX NY 10458",3
77385,"647 FAILE STREET, BRONX NY 10474",3
51017,"1113 BOYNTON AVENUE, BRONX NY 10472",3
5390,"618 ACADEMY STREET, MANHATTAN NY 10034",3
676536,"1679 MADISON STREET, QUEENS NY 11385",3
81656,"1150 GRAND CONCOURSE, BRONX NY 10456",3
43118,"516 WEST 169 STREET, MANHATTAN NY 10032",3
5677,"1809 AMSTERDAM AVENUE, MANHATTAN NY 10031",3
221269,"1011 CLARKSON AVENUE, BROOKLYN NY 11212",3
6251,"431 AUDUBON AVENUE, MANHATTAN NY 10033",3
376391,"1353 STERLING PLACE, BROOKLYN NY 11213",3
500349,"138-29 91 AVENUE, QUEENS NY 11435",3
119179,"2352 WALTON AVENUE, BRONX NY 10468",3
810768,"35-08 95 STREET, QUEENS NY 11372",3
65973,"422 EAST 178 STREET, BRONX NY 10457",3
8146,"3841 BROADWAY, MANHATTAN NY 10032",3
97948,"1145 MORRISON AVENUE, BRONX NY 10472",3
47486,"2140 BARNES AVENUE, BRONX NY 10462",3
387006,"163 VERNON AVENUE, BROOKLYN NY 11206",3
21786,"260 FT WASHINGTON AVENUE, MANHATTAN NY 10032",3
56849,"1276 CLAY AVENUE, BRONX NY 10456",3
806248,"2320 AQUEDUCT AVENUE EAST, BRONX NY 10468",3
333395,"305 MARTENSE STREET, BROOKLYN NY 11226",3
398286,"257 WYCKOFF AVENUE, BROOKLYN NY 11237",3
232315,"671 DECATUR STREET, BROOKLYN NY 11233",3
395849,"542 WILLIAMS AVENUE, BROOKLYN NY 11207",3
319037,"36 KENILWORTH PLACE, BROOKLYN NY 11210",3
226368,"95 CORNELIA STREET, BROOKLYN NY 11221",3
495264,"148-05 88 AVENUE, QUEENS NY 11435",3
284412,"30 EAST 96 STREET, BROOKLYN NY 11212",3
347201,"1290 OCEAN AVENUE, BROOKLYN NY 11230",3
64655,"945 EAST 163 STREET, BRONX NY 10459",3
8375,"4980 BROADWAY, MANHATTAN NY 10034",3
810890,"75-34 150 STREET, QUEENS NY 11367",3
123119,"1823 WHITE PLAINS ROAD, BRONX NY 10462",3
49166,"2407 BEAUMONT AVENUE, BRONX NY 10458",3
18844,"169 EAST 101 STREET, MANHATTAN NY 10029",3
46163,"2070 ARTHUR AVENUE, BRONX NY 10457",3
661189,"1687 GROVE STREET, QUEENS NY 11385",3
371764,"80 SOMERS STREET, BROOKLYN NY 11233",3
377655,"247 STOCKHOLM STREET, BROOKLYN NY 11237",3
42461,"533 WEST 150 STREET, MANHATTAN NY 10031",3
164070,"360 63 STREET, BROOKLYN NY 11220",3
8372,"4960 BROADWAY, MANHATTAN NY 10034",3
289588,"587 EMPIRE BOULEVARD, BROOKLYN NY 11225",3
31176,"445 WEST 21 STREET, MANHATTAN NY 10011",3
293211,"4019 FLATLANDS AVENUE, BROOKLYN NY 11234",3
112500,"1609 TAYLOR AVENUE, BRONX NY 10460",3
344005,"62 NEW YORK AVENUE, BROOKLYN NY 11216",3
61011,"3335 DECATUR AVENUE, BRONX NY 10467",3
52555,"3988 BRONXWOOD AVENUE, BRONX NY 10466",3
779421,"259 SAND LANE, STATEN ISLAND NY 10305",3
66804,"553 EAST 188 STREET, BRONX NY 10458",3
92627,"2385 LORILLARD PLACE, BRONX NY 10458",3
49128,"614 BEECH TERRACE, BRONX NY 10454",3
37608,"203 WEST 106 STREET, MANHATTAN NY 10025",3
172403,"1780 76 STREET, BROOKLYN NY 11214",3
85770,"2180 HOLLAND AVENUE, BRONX NY 10462",3
186841,"429 AUTUMN AVENUE, BROOKLYN NY 11208",3
220844,"2914 CLARENDON ROAD, BROOKLYN NY 11226",3
73923,"1950 EAST TREMONT AVENUE, BRONX NY 10462",3
53672,"1476 BRYANT AVENUE, BRONX NY 10460",3
60924,"3135 DECATUR AVENUE, BRONX NY 10467",3
897672,"2304 PITKIN AVENUE, BROOKLYN NY 11207",3
19695,"308 EAST 116 STREET, MANHATTAN NY 10029",3
810353,"21-57 33 STREET, QUEENS NY 11105",3
79737,"1280 FULTON AVENUE, BRONX NY 10456",3
189591,"1201 AVENUE K, BROOKLYN NY 11230",3
523654,"87-46 111 STREET, QUEENS NY 11418",3
220836,"2902 CLARENDON ROAD, BROOKLYN NY 11226",3
27604,"248 SHERMAN AVENUE, MANHATTAN NY 10034",3
897055,"137-51 HOOK CREEK BOULEVARD, QUEENS NY 11422",3
5735,"1987 AMSTERDAM AVENUE, MANHATTAN NY 10032",3
311907,"487 HERZL STREET, BROOKLYN NY 11212",3
101472,"3273 PARKSIDE PLACE, BRONX NY 10467",3
470557,"34-56 73 STREET, QUEENS NY 11372",3
65965,"317 EAST 178 STREET, BRONX NY 10457",3
62956,"488 EAST 139 STREET, BRONX NY 10454",3
389248,"88 WAVERLY AVENUE, BROOKLYN NY 11205",3
63927,"410 EAST 153 STREET, BRONX NY 10455",3
642909,"62-15 CATALPA AVENUE, QUEENS NY 11385",3
31330,"360 WEST 22 STREET, MANHATTAN NY 10011",3
808039,"2076 CROPSEY AVENUE, BROOKLYN NY 11214",3
702666,"83-25 VIETOR AVENUE, QUEENS NY 11373",3
197986,"295 BAINBRIDGE STREET, BROOKLYN NY 11233",3
744871,"136 HENDRICKS AVENUE, STATEN ISLAND NY 10301",3
67059,"333 EAST 196 STREET, BRONX NY 10458",3
911974,"1752 WALTON AVENUE, BRONX NY 10453",3
104328,"1390 PROSPECT AVENUE, BRONX NY 10459",3
237295,"564 EAST 3 STREET, BROOKLYN NY 11218",3
767602,"55 BOWEN STREET, STATEN ISLAND NY 10304",3
117145,"2828 VALENTINE AVENUE, BRONX NY 10458",3
658803,"41-96 GLEANE STREET, QUEENS NY 11373",3
161791,"1833 60 STREET, BROOKLYN NY 11204",3
807928,"340 CHESTER STREET, BROOKLYN NY 11212",3
154702,"1333 51 STREET, BROOKLYN NY 11219",3
321171,"184 KNICKERBOCKER AVENUE, BROOKLYN NY 11237",3
60831,"2712 DECATUR AVENUE, BRONX NY 10458",3
203905,"7902 BAY PARKWAY, BROOKLYN NY 11214",3
149899,"961 42 STREET, BROOKLYN NY 11219",3
60383,"2138 DALY AVENUE, BRONX NY 10460",3
340657,"1466 MYRTLE AVENUE, BROOKLYN NY 11237",3
94942,"2427 MATTHEWS AVENUE, BRONX NY 10467",3
94337,"2466 MARION AVENUE, BRONX NY 10458",3
81890,"2871 GRAND CONCOURSE, BRONX NY 10468",3
144027,"8313 19 AVENUE, BROOKLYN NY 11214",3
360412,"183 MALCOLM X BOULEVARD, BROOKLYN NY 11221",3
812434,"101 DANIEL LOW TERRACE, STATEN ISLAND NY 10301",3
344341,"2522 NEWKIRK AVENUE, BROOKLYN NY 11226",3
81592,"2497 GRAND AVENUE, BRONX NY 10468",3
116604,"1657 UNIONPORT ROAD, BRONX NY 10462",3
809319,"104 ROSS STREET, BROOKLYN NY 11249",3
56844,"1256 CLAY AVENUE, BRONX NY 10456",3
282448,"141 EAST 93 STREET, BROOKLYN NY 11212",3
646397,"1821 CORNELIA STREET, QUEENS NY 11385",3
657976,"2049 GATES AVENUE, QUEENS NY 11385",3
59731,"2028 CROSS BRONX EXPRESSWAY, BRONX NY 10472",3
167030,"316 68 STREET, BROOKLYN NY 11220",3
117054,"2302 VALENTINE AVENUE, BRONX NY 10458",3
27332,"680 RIVERSIDE DRIVE, MANHATTAN NY 10031",3
19856,"235 EAST 117 STREET, MANHATTAN NY 10035",3
640776,"80-30 BROADWAY, QUEENS NY 11373",3
121212,"69 WEST 182 STREET, BRONX NY 10453",3
247958,"95 EAST 18 STREET, BROOKLYN NY 11226",3
158802,"455 56 STREET, BROOKLYN NY 11220",3
76294,"2335 ELLIS AVENUE, BRONX NY 10462",3
56111,"2133 CHATTERTON AVENUE, BRONX NY 10472",3
307977,"249 HARMAN STREET, BROOKLYN NY 11237",3
49322,"321 BEDFORD PARK BOULEVARD, BRONX NY 10458",3
66369,"975 EAST 181 STREET, BRONX NY 10460",3
25916,"118 NAGLE AVENUE, MANHATTAN NY 10040",3
62773,"416 EAST 138 STREET, BRONX NY 10454",3
63684,"295 EAST 149 STREET, BRONX NY 10451",3
67493,"136 EAST 208 STREET, BRONX NY 10467",3
94087,"1065 MANOR AVENUE, BRONX NY 10472",3
97550,"2314 MORRIS AVENUE, BRONX NY 10468",3
21859,"80 FT WASHINGTON AVENUE, MANHATTAN NY 10032",3
438091,"91-36 48 AVENUE, QUEENS NY 11373",3
325836,"246 LINCOLN AVENUE, BROOKLYN NY 11208",3
4137,"2743 FREDERICK DOUGLASS BOULEVARD, MANHATTAN NY 10039",3
81677,"1291 GRAND CONCOURSE, BRONX NY 10452",3
377136,"308 STERLING STREET, BROOKLYN NY 11225",3
66070,"161 EAST 179 STREET, BRONX NY 10453",3
287616,"1438 EASTERN PARKWAY EXTENSION, BROOKLYN NY 11233",3
932724,"537 EAST 138 STREET, BRONX NY 10454",3
97553,"2324 MORRIS AVENUE, BRONX NY 10468",3
249419,"25 EAST 21 STREET, BROOKLYN NY 11226",3
395492,"2100 WESTBURY COURT, BROOKLYN NY 11225",3
102935,"3250 PERRY AVENUE, BRONX NY 10467",3
638580,"2034 BLEECKER STREET, QUEENS NY 11385",3
85562,"1710 HOE AVENUE, BRONX NY 10460",3
67812,"12 EAST 213 STREET, BRONX NY 10467",3
125738,"1475 WYTHE PLACE, BRONX NY 10452",3
203766,"6224 BAY PARKWAY, BROOKLYN NY 11204",3
315801,"240 IRVING AVENUE, BROOKLYN NY 11237",3
810658,"147-39 76 AVENUE, QUEENS NY 11367",3
118827,"2181 WALLACE AVENUE, BRONX NY 10462",3
343371,"1028 NEW YORK AVENUE, BROOKLYN NY 11203",3
379365,"721 WILLOUGHBY AVENUE, BROOKLYN NY 11206",3
4739,"532 9 AVENUE, MANHATTAN NY 10018",3
117125,"2701 VALENTINE AVENUE, BRONX NY 10458",3
6209,"27 AUDUBON AVENUE, MANHATTAN NY 10032",3
270194,"299 EAST 54 STREET, BROOKLYN NY 11203",3
81715,"1675 GRAND CONCOURSE, BRONX NY 10452",3
65625,"907 EAST 173 STREET, BRONX NY 10460",3
29004,"221 WADSWORTH AVENUE, MANHATTAN NY 10033",3
97417,"1665 MORRIS AVENUE, BRONX NY 10457",3
81742,"1900 GRAND CONCOURSE, BRONX NY 10457",3
375577,"249 STANHOPE STREET, BROOKLYN NY 11237",3
364445,"166 RUSSELL STREET, BROOKLYN NY 11222",3
66806,"566 EAST 188 STREET, BRONX NY 10458",3
188335,"3211 AVENUE I, BROOKLYN NY 11210",3
2055,"2156 3 AVENUE, MANHATTAN NY 10035",3
7473,"216 BRADHURST AVENUE, MANHATTAN NY 10039",3
94968,"2529 MATTHEWS AVENUE, BRONX NY 10467",3
59183,"2255 CRESTON AVENUE, BRONX NY 10453",3
120558,"2031 WEBSTER AVENUE, BRONX NY 10457",3
112493,"1564 TAYLOR AVENUE, BRONX NY 10460",3
507175,"120-08 97 AVENUE, QUEENS NY 11419",3
119209,"2440 WALTON AVENUE, BRONX NY 10468",3
59179,"2239 CRESTON AVENUE, BRONX NY 10453",3
4060,"2451 FREDERICK DOUGLASS BOULEVARD, MANHATTAN NY 10027",3
877703,"1100 MARTIN L KING BOULEVARD, BRONX NY 10452",3
55776,"673 CAULDWELL AVENUE, BRONX NY 10455",3
117128,"2722 VALENTINE AVENUE, BRONX NY 10458",3
121300,"30 WEST 190 STREET, BRONX NY 10468",3
287852,"497 EASTERN PARKWAY, BROOKLYN NY 11216",3
63666,"143 EAST 149 STREET, BRONX NY 10451",3
445366,"99-11 57 AVENUE, QUEENS NY 11368",3
327376,"50 LINDEN BOULEVARD, BROOKLYN NY 11226",3
812536,"180 PARKHILL AVENUE, STATEN ISLAND NY 10304",3
97950,"1171 MORRISON AVENUE, BRONX NY 10472",3
21829,"506 FT WASHINGTON AVENUE, MANHATTAN NY 10033",3
810269,"115-23 14 ROAD, QUEENS NY 11356",3
306941,"309 HANCOCK STREET, BROOKLYN NY 11216",3
41684,"618 WEST 142 STREET, MANHATTAN NY 10031",3
267130,"1271 EAST 51 STREET, BROOKLYN NY 11234",3
453502,"69-30 62 STREET, QUEENS NY 11385",3
390623,"1710 WEST 4 STREET, BROOKLYN NY 11223",3
308809,"890 HART STREET, BROOKLYN NY 11237",3
122137,"55 WEST MOSHOLU PARKWAY NORTH, BRONX NY 10467",3
830008,"1314 NELSON AVENUE, BRONX NY 10452",3
952434,"110 ROCHESTER AVENUE, BROOKLYN NY 11233",3
5448,"127 ALLEN STREET, MANHATTAN NY 10002",3
17950,"519 EAST 88 STREET, MANHATTAN NY 10128",3
22534,"87 HAMILTON PLACE, MANHATTAN NY 10031",3
375054,"925 ST MARKS AVENUE, BROOKLYN NY 11213",3
327476,"699 LINDEN BOULEVARD, BROOKLYN NY 11203",3
97644,"2820 MORRIS AVENUE, BRONX NY 10468",3
8157,"3885 BROADWAY, MANHATTAN NY 10032",3
122024,"1106 WEST FARMS ROAD, BRONX NY 10459",3
20218,"454 EAST 119 STREET, MANHATTAN NY 10035",3
811477,"147-83 GRAND CENTRAL PARKWAY, QUEENS NY 11435",3
244925,"1050 EAST 15 STREET, BROOKLYN NY 11230",3
50433,"1426 BOSTON ROAD, BRONX NY 10456",3
612,"55 1 AVENUE, MANHATTAN NY 10003",3
29062,"45 WADSWORTH TERRACE, MANHATTAN NY 10040",3
119703,"1512 WASHINGTON AVENUE, BRONX NY 10457",3
119201,"2410 WALTON AVENUE, BRONX NY 10468",3
307976,"247 HARMAN STREET, BROOKLYN NY 11237",3
122006,"183 WEST BURNSIDE AVENUE, BRONX NY 10453",3
395493,"2101 WESTBURY COURT, BROOKLYN NY 11225",3
394454,"2867 WEST 17 STREET, BROOKLYN NY 11224",3
45594,"1705 ANTHONY AVENUE, BRONX NY 10457",3
81649,"1055 GRAND CONCOURSE, BRONX NY 10452",3
27979,"1400 ST NICHOLAS AVENUE, MANHATTAN NY 10033",3
51009,"1053 BOYNTON AVENUE, BRONX NY 10472",3
104482,"2444 PROSPECT AVENUE, BRONX NY 10458",3
81552,"2320 GRAND AVENUE, BRONX NY 10468",3
80581,"1901 GLEASON AVENUE, BRONX NY 10472",3
364197,"70 ROSS STREET, BROOKLYN NY 11249",3
77187,"55 EVELYN PLACE, BRONX NY 10468",3
64907,"765 EAST 166 STREET, BRONX NY 10456",3
806928,"2741 SEDGWICK AVENUE, BRONX NY 10468",3
213168,"3033 BRIGHTON 13 STREET, BROOKLYN NY 11235",3
216590,"116 CAMBRIDGE PLACE, BROOKLYN NY 11238",3
379342,"404 MARCUS GARVEY BOULEVARD, BROOKLYN NY 11216",3
24098,"2026 LEXINGTON AVENUE, MANHATTAN NY 10035",3
119207,"2435 WALTON AVENUE, BRONX NY 10468",3
120449,"1239 WEBSTER AVENUE, BRONX NY 10456",3
269545,"607 EAST 53 STREET, BROOKLYN NY 11203",3
149918,"1138 43 STREET, BROOKLYN NY 11219",3
484647,"42-15 81 STREET, QUEENS NY 11373",3
97514,"2175 MORRIS AVENUE, BRONX NY 10453",3
74437,"64 EAST TREMONT AVENUE, BRONX NY 10453",3
166734,"1465 68 STREET, BROOKLYN NY 11219",3
37708,"68 WEST 107 STREET, MANHATTAN NY 10025",3
2660,"2094 5 AVENUE, MANHATTAN NY 10035",3
139900,"4117 15 AVENUE, BROOKLYN NY 11219",3
246857,"191 EAST 17 STREET, BROOKLYN NY 11226",3
427921,"94-12 40 ROAD, QUEENS NY 11373",3
163771,"1739 63 STREET, BROOKLYN NY 11204",3
40591,"208 WEST 133 STREET, MANHATTAN NY 10030",3
321334,"533 KNICKERBOCKER AVENUE, BROOKLYN NY 11221",3
96765,"2155 MOHEGAN AVENUE, BRONX NY 10460",3
28175,"71 ST NICHOLAS AVENUE, MANHATTAN NY 10026",3
81875,"2791 GRAND CONCOURSE, BRONX NY 10468",3
120448,"1237 WEBSTER AVENUE, BRONX NY 10456",3
49286,"858 BECK STREET, BRONX NY 10459",3
63982,"374 EAST 155 STREET, BRONX NY 10455",3
359168,"257 QUINCY STREET, BROOKLYN NY 11216",3
6183,"155 AUDUBON AVENUE, MANHATTAN NY 10032",3
172388,"1755 76 STREET, BROOKLYN NY 11214",3
385858,"479 VAN BUREN STREET, BROOKLYN NY 11221",3
284727,"1177 EAST 98 STREET, BROOKLYN NY 11236",3
313331,"2134 HOMECREST AVENUE, BROOKLYN NY 11229",3
37762,"7 WEST 108 STREET, MANHATTAN NY 10025",3
25380,"70 MARBLE HILL AVENUE, MANHATTAN NY 10463",3
100123,"1037 OGDEN AVENUE, BRONX NY 10452",3
805424,"81 WADSWORTH TERRACE, MANHATTAN NY 10040",3
363154,"349 ROCKAWAY PARKWAY, BROOKLYN NY 11212",3
101144,"225 EAST 149 STREET, BRONX NY 10451",3
64871,"315 EAST 166 STREET, BRONX NY 10456",3
209506,"487 BERRIMAN STREET, BROOKLYN NY 11208",3
327475,"691 LINDEN BOULEVARD, BROOKLYN NY 11203",3
483053,"37-43 80 STREET, QUEENS NY 11372",3
92343,"1015 LONGFELLOW AVENUE, BRONX NY 10459",3
100899,"1451 OVERING STREET, BRONX NY 10461",3
59281,"2735 CRESTON AVENUE, BRONX NY 10468",3
344448,"106 NEWPORT STREET, BROOKLYN NY 11212",3
847633,"128 CLARKE PLACE EAST, BRONX NY 10452",3
373969,"349 ST JOHNS PLACE, BROOKLYN NY 11238",3
430002,"95-36 42 AVENUE, QUEENS NY 11373",3
221420,"49 CLARKSON AVENUE, BROOKLYN NY 11226",3
347452,"2306 OCEAN AVENUE, BROOKLYN NY 11229",3
203562,"10 BAY 50 STREET, BROOKLYN NY 11214",3
221832,"104 CLAY STREET, BROOKLYN NY 11222",3
346914,"703 NOSTRAND AVENUE, BROOKLYN NY 11216",3
81671,"1250 GRAND CONCOURSE, BRONX NY 10456",3
64748,"236 EAST 165 STREET, BRONX NY 10456",3
20154,"311 EAST 119 STREET, MANHATTAN NY 10035",3
358668,"193 QUENTIN ROAD, BROOKLYN NY 11223",3
73770,"940 EAST GUN HILL ROAD, BRONX NY 10469",3
97428,"1815 MORRIS AVENUE, BRONX NY 10453",3
44862,"996 ALDUS STREET, BRONX NY 10459",3
226447,"1322 CORTELYOU ROAD, BROOKLYN NY 11226",3
97886,"850 MORRIS PARK AVENUE, BRONX NY 10462",3
42782,"540 WEST 158 STREET, MANHATTAN NY 10032",3
804826,"2116 1 AVENUE, MANHATTAN NY 10029",3
309459,"1004 HEGEMAN AVENUE, BROOKLYN NY 11208",3
66276,"876 EAST 180 STREET, BRONX NY 10460",3
4219,"2922 FREDERICK DOUGLASS BOULEVARD, MANHATTAN NY 10039",3
646385,"1727 CORNELIA STREET, QUEENS NY 11385",3
94375,"2601 MARION AVENUE, BRONX NY 10458",3
187832,"1001 AVENUE H, BROOKLYN NY 11230",3
189593,"1214 AVENUE K, BROOKLYN NY 11230",3
287492,"1018 EASTERN PARKWAY, BROOKLYN NY 11213",3
122801,"1243 WHEELER AVENUE, BRONX NY 10472",3
376581,"200 STERLING PLACE, BROOKLYN NY 11238",3
42827,"538 WEST 159 STREET, MANHATTAN NY 10032",3
302375,"425 GRAND AVENUE, BROOKLYN NY 11238",3
352200,"188 PARKSIDE AVENUE, BROOKLYN NY 11226",3
19309,"245 EAST 110 STREET, MANHATTAN NY 10029",3
363879,"539 ROGERS AVENUE, BROOKLYN NY 11225",3
25350,"78 MANHATTAN AVENUE, MANHATTAN NY 10025",3
82036,"1119 GRANT AVENUE, BRONX NY 10456",3
8229,"4220 BROADWAY, MANHATTAN NY 10033",3
64157,"428 EAST 157 STREET, BRONX NY 10451",3
211495,"593 BRADFORD STREET, BROOKLYN NY 11207",3
108638,"1560 SELWYN AVENUE, BRONX NY 10457",3
352205,"210 PARKSIDE AVENUE, BROOKLYN NY 11226",3
27348,"750 RIVERSIDE DRIVE, MANHATTAN NY 10031",3
229993,"1412 DE KALB AVENUE, BROOKLYN NY 11237",3
45424,"1110 ANDERSON AVENUE, BRONX NY 10452",3
116942,"2325 DR M L KING JR BOULEVARD, BRONX NY 10468",3
140188,"7523 15 AVENUE, BROOKLYN NY 11228",3
528903,"87-24 115 STREET, QUEENS NY 11418",3
66380,"111 EAST 182 STREET, BRONX NY 10453",3
213745,"1231 BROADWAY, BROOKLYN NY 11221",3
63832,"175 EAST 151 STREET, BRONX NY 10451",3
150034,"1454 43 STREET, BROOKLYN NY 11219",3
56778,"1044 CLAY AVENUE, BRONX NY 10456",3
371412,"3203 SNYDER AVENUE, BROOKLYN NY 11226",3
346405,"2030 NOSTRAND AVENUE, BROOKLYN NY 11210",3
43683,"417 WEST 205 STREET, MANHATTAN NY 10034",3
22536,"91 HAMILTON PLACE, MANHATTAN NY 10031",3
948802,"150-47 75 ROAD, QUEENS NY 11367",3
115275,"851 TINTON AVENUE, BRONX NY 10456",3
150352,"969 43 STREET, BROOKLYN NY 11219",3
396961,"517 WILSON AVENUE, BROOKLYN NY 11221",3
81537,"2265 GRAND AVENUE, BRONX NY 10453",3
308045,"438 HARMAN STREET, BROOKLYN NY 11237",3
501316,"34-18 91 STREET, QUEENS NY 11372",3
225554,"114 CONSELYEA STREET, BROOKLYN NY 11211",3
22538,"98 HAMILTON PLACE, MANHATTAN NY 10031",3
317128,"317 JEFFERSON AVENUE, BROOKLYN NY 11216",3
660460,"1713 GREENE AVENUE, QUEENS NY 11385",3
73783,"171 EAST MOSHOLU PARKWAY NORTH, BRONX NY 10467",3
42757,"547 WEST 157 STREET, MANHATTAN NY 10032",3
139081,"4800 14 AVENUE, BROOKLYN NY 11219",3
42173,"530 WEST 147 STREET, MANHATTAN NY 10031",3
347251,"1620 OCEAN AVENUE, BROOKLYN NY 11230",3
347208,"135 OCEAN AVENUE, BROOKLYN NY 11225",3
809836,"2750 WEST 33 STREET, BROOKLYN NY 11224",3
432108,"34-32 43 STREET, QUEENS NY 11101",3
45436,"1197 ANDERSON AVENUE, BRONX NY 10452",3
